run_id,query,source_api,source_id,doi,title,year,authors,type,abstract,landing_url,pdf_url,license,oa_status,ontology_score,provisional_score,automatic_signal,decision,decision_reason,citation_relation
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2611556044,https://doi.org/10.1145/3025453.3025919,Typefaces and the Perception of Humanness in Natural Language Chatbots,2017,,conference-paper,,https://doi.org/10.1145/3025453.3025919,,,,2,5,termos=8; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2611722641,https://doi.org/10.1145/3027063.3027077,Conversational UX Design,2017,,conference-paper,,https://doi.org/10.1145/3027063.3027077,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2614052113,https://doi.org/10.1007/978-3-319-58640-3_43,Shaping the Experience of a Cognitive Investment Adviser,2017,,conference-paper,,https://doi.org/10.1007/978-3-319-58640-3_43,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2787712888,https://doi.org/10.1145/3173574.3174214,Voice Interfaces in Everyday Life,2018,,conference-paper,,https://doi.org/10.1145/3173574.3174214,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4297405114,https://doi.org/10.2196/38525,Design and Evaluation Challenges of Conversational Agents in Health Care and Well-being: Selective Review Study,2022,,article,,https://doi.org/10.2196/38525,https://www.jmir.org/2022/11/e38525/PDF,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4402621485,https://doi.org/10.3390/info15090579,User Experience and Usability of Voice User Interfaces: A Systematic Literature Review,2024,,review,,https://doi.org/10.3390/info15090579,https://www.mdpi.com/2078-2489/15/9/579/pdf?version=1726738877,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3185973438,https://doi.org/10.1145/3469595.3469625,Recipient Design for Conversational Agents: Tailoring Agent’s Utterance to User’s Knowledge,2021,,conference-paper,,https://doi.org/10.1145/3469595.3469625,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3030983164,https://doi.org/10.1145/3334480.3375154,Conversational Agents for Health and Wellbeing,2020,,conference-paper,,https://doi.org/10.1145/3334480.3375154,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W2941541859,https://doi.org/10.1145/3290605.3300320,The Effect of Audiences on the User Experience with Conversational Interfaces in Physical Spaces,2019,,conference-paper,,https://doi.org/10.1145/3290605.3300320,,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4225135514,https://doi.org/10.1145/3491101.3503699,Ethics of Conversational User Interfaces,2022,,conference-paper,,https://doi.org/10.1145/3491101.3503699,https://eprints.gla.ac.uk/285185/1/285185.pdf,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3165856572,https://doi.org/10.1109/tla.2021.9468439,Usability Questionnaires to Evaluate Voice User Interfaces,2021,,article,,https://doi.org/10.1109/tla.2021.9468439,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3128215257,https://doi.org/10.1145/3411763.3441336,Let’s Talk About CUIs: Putting Conversational User Interface Design Into Practice,2021,,conference-paper,,https://doi.org/10.1145/3411763.3441336,https://cronfa.swan.ac.uk/Record/cronfa56148,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3045828914,https://doi.org/10.1145/3406865.3418587,CUI@CSCW: Collaborating through Conversational User Interfaces,2020,,conference-paper,,https://doi.org/10.1145/3406865.3418587,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4384520755,https://doi.org/10.1145/3571884.3603758,From Writing Dialogue to Designing Conversation: Considering the potential of Conversation Analysis for Voice User Interfaces,2023,,conference-paper,,https://doi.org/10.1145/3571884.3603758,https://dl.acm.org/doi/pdf/10.1145/3571884.3603758,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4214574502,https://doi.org/10.1145/3490632.3490673,Conversational User Interfaces to support Astronauts in Extraterrestrial Habitats,2021,,conference-paper,,https://doi.org/10.1145/3490632.3490673,https://dl.acm.org/doi/pdf/10.1145/3490632.3490673,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4383617035,https://doi.org/10.1007/978-3-031-35602-5_11,Studying Multi-modal Human Robot Interaction Using a Mobile VR Simulation,2023,,conference-paper,,https://doi.org/10.1007/978-3-031-35602-5_11,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4400396815,https://doi.org/10.1145/3640794.3665557,Voice Assistants' Accountability through Explanatory Dialogues,2024,,conference-paper,,https://doi.org/10.1145/3640794.3665557,https://pure.tue.nl/ws/files/344877738/3640794.3665557.pdf,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4224125611,https://doi.org/10.4000/activites.7428,Concevoir pour des activités instrumentées par des chatbots,2022,,article,,https://doi.org/10.4000/activites.7428,https://journals.openedition.org/activites/pdf/7428,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4366004076,https://doi.org/10.4000/activites.8541,Résumé de thèse. “Soutenir la dimension constructive de l’activité instrumentée par des dispositifs techniques à base d’intelligence artificielle : une approche développementale de la conception centrée sur le modèle du sujet capable”,2023,,article,,https://doi.org/10.4000/activites.8541,https://journals.openedition.org/activites/pdf/8541,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W2977894116,https://doi.org/10.1145/3338286.3344397,"Alexa, I'm in Need!",2019,,conference-paper,,https://doi.org/10.1145/3338286.3344397,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3210805708,https://doi.org/10.1145/3462204.3481720,CUI@CSCW: Inclusive and Collaborative Child-facing Voice Technologies,2021,,conference-paper,,https://doi.org/10.1145/3462204.3481720,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W2940752018,https://doi.org/10.1145/3290607.3299000,New Directions for the IoT,2019,,conference-paper,,https://doi.org/10.1145/3290607.3299000,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3136060938,https://doi.org/10.1145/3447568.3448538,Refactoring the UX of a popular voice application,2020,,conference-paper,,https://doi.org/10.1145/3447568.3448538,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4212999371,https://doi.org/10.46289/ax58re21,Connecting the Echo Dots: An Exploratory Ethnographic Study of ‘Alexa’ in the Classroom.,2021,,dissertation,,https://doi.org/10.46289/ax58re21,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4223518315,https://doi.org/10.2196/preprints.38525,Design and Evaluation Challenges of Conversational Agents in Healthcare and Wellbeing (Preprint),2022,,preprint,,https://doi.org/10.2196/preprints.38525,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4384520839,https://doi.org/10.1145/3571884.3597440,Is CUI Design Ready Yet? A Workshop on Community Practices and Gaps in CUI Design & Resource Development,2023,,conference-paper,,http://dx.doi.org/10.1145/3571884.3597440,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W263211373,https://doi.org/10.1016/c2009-0-21641-2,Computers and Conversation,1990,,book,,https://doi.org/10.1016/c2009-0-21641-2,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1219741494,,"Discourse as an interactional achievement : Some uses of ""Uh huh"" and other things that come between sentences",1982,,article,,http://ci.nii.ac.jp/naid/10015153156,,,,2,5,termos=6; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1976729764,https://doi.org/10.1086/229903,Repair After Next Turn: The Last Structurally Provided Defense of Intersubjectivity in Conversation,1992,,article,,https://doi.org/10.1086/229903,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1980298376,https://doi.org/10.1353/lan.1977.0041,The preference for self-correction in the organization of repair in conversation,1977,,article,,https://doi.org/10.1353/lan.1977.0041,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1997372575,,Everyday Language: Studies in Ethnomethodology,1979,,article,,http://ci.nii.ac.jp/ncid/BA21436551,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2068687198,https://doi.org/10.1515/semi.1973.8.4.289,Opening up Closings,1973,,article,,https://doi.org/10.1515/semi.1973.8.4.289,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2153190547,https://doi.org/10.2307/412243,A simplest systematics for the organization of turn-taking for conversation,1974,,article,,https://doi.org/10.2307/412243,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2331655103,https://doi.org/10.2307/416910,"Rethinking context: Language as an interactive phenomenon. Ed. by Alessandro Duranti and Charles Goodwin. (Studies in the social and cultural foundations of language, 11.) Cambridge: Cambridge University Press, 1992. Pp. viii, 363. Cloth $75.00, paper $27.95.",1993,,book-review,,https://doi.org/10.2307/416910,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2498260772,,Sequence Organization in Interaction: A Primer in Conversation Analysis,2007,,article,,http://bvbr.bib-bvb.de:8991/F?func=service&amp;doc_library=BVB01&amp;doc_number=015563139&amp;line_number=0001&amp;func_code=DB_RECORDS&amp;service_type=MEDIA,,,,2,5,termos=6; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4248634141,https://doi.org/10.1353/lan.1974.0010,A simplest systematics for the organization of turn-taking for conversation,1974,,article,,https://doi.org/10.1353/lan.1974.0010,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3002863031,https://doi.org/10.1016/j.dss.2020.113250,Conversational Recommender Systems and natural language:,2020,,article,,https://doi.org/10.1016/j.dss.2020.113250,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3174098556,https://doi.org/10.1145/3461778.3462143,“I wrote as if I were telling a story to someone I knew.”: Designing Chatbot Interactions for Expressive Writing in Mental Health,2021,,conference-paper,,https://doi.org/10.1145/3461778.3462143,https://dl.acm.org/doi/pdf/10.1145/3461778.3462143,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4404694248,https://doi.org/10.1080/10447318.2024.2426737,The Value-Sensitive Conversational Agent Co-Design Framework,2024,,article,,https://doi.org/10.1080/10447318.2024.2426737,,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W2998954378,https://doi.org/10.1007/978-3-030-39540-7_14,Conversational Repair in Chatbots for Customer Service: The Effect of Expressing Uncertainty and Suggesting Alternatives,2020,,conference-paper,,https://doi.org/10.1007/978-3-030-39540-7_14,,,,2,5,termos=10; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W2901818665,https://doi.org/10.1007/978-3-030-17705-8_14,Chasing the Chatbots,2019,,conference-paper,,https://doi.org/10.1007/978-3-030-17705-8_14,,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3207932984,https://doi.org/10.1007/s10270-021-00925-7,aCHAT-WF: Generating conversational agents for teaching business process models,2021,,article,,https://doi.org/10.1007/s10270-021-00925-7,https://link.springer.com/content/pdf/10.1007/s10270-021-00925-7.pdf,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4385421159,https://doi.org/10.1080/10447318.2023.2238355,User Interactions With a Municipality Chatbot—Lessons Learnt From Dialogue Analysis,2023,,article,,https://doi.org/10.1080/10447318.2023.2238355,https://www.tandfonline.com/doi/pdf/10.1080/10447318.2023.2238355?download=true,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4366549743,https://doi.org/10.1145/3544548.3580995,Collaborating with a Text-Based Chatbot: An Exploration of Real-World Collaboration Strategies Enacted during Human-Chatbot Interactions,2023,,conference-paper,,https://doi.org/10.1145/3544548.3580995,https://dl.acm.org/doi/pdf/10.1145/3544548.3580995,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4362496656,https://doi.org/10.1109/ictas56421.2023.10082753,Developing a comprehensive evaluation questionnaire for university FAQ administration chatbots,2023,,conference-paper,,http://dx.doi.org/10.1109/ictas56421.2023.10082753,,,,2,5,termos=9; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4415502704,https://doi.org/10.3390/electronics14214161,Autonomous AI Agents for Multi-Platform Social Media Marketing: A Simultaneous Deployment Study,2025,,article,,https://doi.org/10.3390/electronics14214161,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3184642681,https://doi.org/10.1007/978-3-030-78462-1_20,A Chatbot Solution for eGLU-Box Pro: The Usability Evaluation Platform for Italian Public Administrations,2021,,conference-paper,,https://doi.org/10.1007/978-3-030-78462-1_20,https://ris.utwente.nl/ws/files/263893995/10.1007_978_3_030_78462_1_20.pdf,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W7119660941,https://doi.org/10.1145/3787586.3787589,Conversation Design: The Evolving Paradigm in Technical and Professional Communication,2025,,article,,https://doi.org/10.1145/3787586.3787589,,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W7160044169,https://doi.org/10.1080/10447318.2026.2661827,ChatGPT on the Road: Leveraging Large Language Model-Powered In-Vehicle Conversational Agents for Safer and More Enjoyable Driving Experience,2026,,article,,https://doi.org/10.1080/10447318.2026.2661827,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W2988365880,https://doi.org/10.1145/3363384.3363478,Natural Action Processing,2019,,conference-paper,,https://doi.org/10.1145/3363384.3363478,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3080329341,,Using Lo-Fi prototyping to envision conversational agents in public settings,2019,,conference-paper,,https://surfsharekit.nl/public/d8c1cbb7-1825-40cb-85d5-20302af10b6d,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3115799730,,Designing Conversational Agents to Encourage User Narrative and Self-Reflection in Mental Wellbeing,2020,,dissertation,,https://hdl.handle.net/10371/170324,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4233794173,https://doi.org/10.4018/978-1-7998-3946-0.ch004,"Orientation, Functions, Navigation, and Experiences",2020,,book-chapter,,https://doi.org/10.4018/978-1-7998-3946-0.ch004,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4409097819,https://doi.org/10.1109/iccc62609.2024.10942218,Development and Application of Artificial Intelligence Literacy Through BERT-Based Knowledge Engineering,2024,,conference-paper,,https://doi.org/10.1109/iccc62609.2024.10942218,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W178706107,https://doi.org/10.1016/b978-0-08-050264-9.50014-2,Applying the Technology of Conversation to the Technology for Conversation,1990,,book-chapter,,https://doi.org/10.1016/b978-0-08-050264-9.50014-2,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1191800891,https://doi.org/10.1007/978-3-319-19581-0_12,NADIA: A Simplified Approach Towards the Development of Natural Dialogue Systems,2015,,conference-paper,,https://doi.org/10.1007/978-3-319-19581-0_12,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1528027857,https://doi.org/10.15358/9783800648108,The Design of Everyday Things,2016,,book,,https://doi.org/10.15358/9783800648108,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1968983388,,"A Pattern Language: Towns, Buildings, Construction",1977,,article,,,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1976729764,https://doi.org/10.1086/229903,Repair After Next Turn: The Last Structurally Provided Defense of Intersubjectivity in Conversation,1992,,article,,https://doi.org/10.1086/229903,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1980298376,https://doi.org/10.1353/lan.1977.0041,The preference for self-correction in the organization of repair in conversation,1977,,article,,https://doi.org/10.1353/lan.1977.0041,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1982414390,https://doi.org/10.1086/230911,Confirming Allusions: Toward an Empirical Account of Action,1996,,article,,https://doi.org/10.1086/230911,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1985610876,https://doi.org/10.1017/s1351324997001502,Building applied natural language generation systems,1997,,article,,https://doi.org/10.1017/s1351324997001502,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1993760471,https://doi.org/10.1145/223904.223952,Designing SpeechActs,1995,,conference-paper,,https://doi.org/10.1145/223904.223952,https://dl.acm.org/doi/pdf/10.1145/223904.223952,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1997372575,,Everyday Language: Studies in Ethnomethodology,1979,,article,,http://ci.nii.ac.jp/ncid/BA21436551,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2031213082,https://doi.org/10.1002/aris.1440370103,Natural language processing,2003,,article,,https://doi.org/10.1002/aris.1440370103,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aris.1440370103,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2068687198,https://doi.org/10.1515/semi.1973.8.4.289,Opening up Closings,1973,,article,,https://doi.org/10.1515/semi.1973.8.4.289,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2110719102,https://doi.org/10.1007/978-3-642-15892-6_48,How Turn-Taking Strategies Influence Users’ Impressions of an Agent,2010,,conference-paper,,https://doi.org/10.1007/978-3-642-15892-6_48,https://ris.utwente.nl/ws/files/5392095/IVA_2010.pdf,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2143612262,https://doi.org/10.1109/icassp.2013.6638947,Speech recognition with deep recurrent neural networks,2013,,conference-paper,,https://doi.org/10.1109/icassp.2013.6638947,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2503560868,https://doi.org/10.4018/978-1-60960-617-6.ch010,Enhancement of Conversational Agents By Means of Multimodal Interaction,2011,,book-chapter,,https://doi.org/10.4018/978-1-60960-617-6.ch010,,,,2,5,termos=9; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2626492508,https://doi.org/10.1016/b978-0-08-050264-9.50012-9,Repair Work in Human-Computer Interaction,1990,,book-chapter,,https://doi.org/10.1016/b978-0-08-050264-9.50012-9,,,,2,5,termos=7; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2758456893,https://doi.org/10.4236/ojml.2017.75017,A Comparative Study to Understanding about Poetics Based on Natural Language Processing,2017,,article,,https://doi.org/10.4236/ojml.2017.75017,https://content.scirp.org/pdf/ojml_2017093010141907.pdf,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2787712888,https://doi.org/10.1145/3173574.3174214,Voice Interfaces in Everyday Life,2018,,conference-paper,,https://doi.org/10.1145/3173574.3174214,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2791973423,https://doi.org/10.1145/3176349.3176380,SearchBots,2018,,conference-paper,,https://doi.org/10.1145/3176349.3176380,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2795758037,https://doi.org/10.1145/3173574.3174042,Convey,2018,,conference-paper,,https://doi.org/10.1145/3173574.3174042,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2797672282,https://doi.org/10.1109/icsc.2018.00056,Detecting Phishing Attacks Using Natural Language Processing and Machine Learning,2018,,conference-paper,,https://doi.org/10.1109/icsc.2018.00056,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2883495931,https://doi.org/10.1109/waina.2018.00170,Extending a Conventional Chatbot Knowledge Base to External Knowledge Source and Introducing User Based Sessions for Diabetes Education,2018,,conference-paper,,https://doi.org/10.1109/waina.2018.00170,,,,2,5,termos=6; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
