corpus_id,title,doi,url,license,oa_status,path,downloaded,pdf_signature,bytes,sha256,content_type,http_status,retrieved_at,error
DCM-05803,"Perspective Chapter: Chatbots as Support in Higher Education – Innovation, Guidance and Prevention of University Dropout",https://doi.org/10.5772/intechopen.1016099,https://www.intechopen.com/citation-pdf-url/1250919,cc-by,hybrid,library/staging/master/DCM-05803-Perspective-Chapter-Chatbots-as-Support-in-Higher-Education-Innovation-Guidance--a5124b4ded58.pdf,false,false,0,,,,2026-09-07T22:44:23.018036+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05804,Implementing Natural Language Generation through industry-specific chatbots,https://doi.org/10.56155/978-81-955020-2-8-6,https://www.publications.scrs.in/uploads/final_menuscript/ffd0acb2d2310fccd6ef0d02ff945938.pdf,,bronze,library/staging/master/DCM-05804-Implementing-Natural-Language-Generation-through-industry-specific-chatbots-a4d89b1f3966.pdf,false,false,0,,,,2026-09-07T22:44:23.026367+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05805,"""I Use ChatGPT to Humanize My Words"": Affordances and Risks of ChatGPT to Autistic Users",,https://arxiv.org/pdf/2601.17946,,green,library/staging/master/DCM-05805-I-Use-ChatGPT-to-Humanize-My-Words-Affordances-and-Risks-of-ChatGPT-to-Autistic--5b4f35e2eef7.pdf,false,false,0,,,,2026-09-07T22:44:23.083730+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05806,MARGEN: Marathi Question Answering Generative Conversation Model,https://doi.org/10.2991/978-94-6463-136-4_46,https://www.atlantis-press.com/article/125986308.pdf,cc-by-nc,hybrid,library/staging/master/DCM-05806-MARGEN-Marathi-Question-Answering-Generative-Conversation-Model-0a7bb2907847.pdf,false,false,0,,,,2026-09-07T22:44:23.092235+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05807,Intention to Use and Adoption of Artificial Intelligence Chatbots: A Visual Analysis Based on Literature Data,https://doi.org/10.33168/jliss.2025.1101,https://doi.org/10.33168/jliss.2025.1101,,diamond,library/staging/master/DCM-05807-Intention-to-Use-and-Adoption-of-Artificial-Intelligence-Chatbots-A-Visual-Analy-555ee643024f.pdf,false,false,0,,,,2026-09-07T22:44:23.265945+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05808,E-Commerce Chatbot Conversations that Retain Customers: The Roles of Communication Quality and Language Style,https://doi.org/10.3837/tiis.2026.04.017,"https://itiis.org/digital-library/manuscript/file/106288/TIIS Vol 20, No 4-17.pdf",,diamond,library/staging/master/DCM-05808-E-Commerce-Chatbot-Conversations-that-Retain-Customers-The-Roles-of-Communicatio-969eaade9130.pdf,false,false,0,,,,2026-09-07T22:44:23.265945+00:00,"InvalidURL(""URL can't contain control characters. '/digital-library/manuscript/file/106288/TIIS Vol 20, No 4-17.pdf' (found at least ' ')"")"
DCM-05809,Impact of changes in chatbot’s facial expressions on user attention and reaction time,https://doi.org/10.1371/journal.pone.0288122,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0288122&type=printable,cc-by,gold,library/staging/master/DCM-05809-Impact-of-changes-in-chatbot-s-facial-expressions-on-user-attention-and-reaction-6657d6ee2dfc.pdf,false,false,0,,,,2026-09-07T22:44:23.265945+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05810,Implementing Bidirectional Encoder Representations fromTransformers and Gated Recurrent Units in a Chatbot for Student Support Services,https://doi.org/10.14419/9hchw096,https://www.sciencepubco.com/index.php/IJBAS/article/download/36590/19643,,diamond,library/staging/master/DCM-05810-Implementing-Bidirectional-Encoder-Representations-fromTransformers-and-Gated-Re-1a2b3bbaa4fa.pdf,false,false,0,,,,2026-09-07T22:44:23.265945+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05811,A Hybrid Hospital Framework Using AI Chatbots for Real-Time Assistance and Data Management,https://doi.org/10.65521/ijacte.v14i1.574,https://journals.mriindia.com/index.php/ijacte/article/download/574/610,,bronze,library/staging/master/DCM-05811-A-Hybrid-Hospital-Framework-Using-AI-Chatbots-for-Real-Time-Assistance-and-Data--8bbc8ed01379.pdf,false,false,0,,,,2026-09-07T22:44:23.274162+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05812,Evaluating The Effectiveness Of A Chatgpt-Based Chatbot As A Support Tool For English Writing Instruction In Vietnamese High Schools,https://doi.org/10.9790/7388-1603016166,https://doi.org/10.9790/7388-1603016166,,bronze,library/staging/master/DCM-05812-Evaluating-The-Effectiveness-Of-A-Chatgpt-Based-Chatbot-As-A-Support-Tool-For-En-a1c9165ac460.pdf,false,false,0,,,,2026-09-07T22:44:23.298968+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05813,Pengembangan Telegram Chatbot Informasi Mahasiswa Menggunakan Wit.ai,https://doi.org/10.21460/jutei.2023.72.257,https://jutei.ukdw.ac.id/index.php/jurnal/article/download/257/89,cc-by-nc-nd,diamond,library/staging/master/DCM-05813-Pengembangan-Telegram-Chatbot-Informasi-Mahasiswa-Menggunakan-Wit-ai-447932d39bbe.pdf,false,false,0,,,,2026-09-07T22:44:23.298968+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05814,Artificial intelligence Attributes & socio psychological factors Influencing the usage of chatbot in Sri Lankan Systemically important banks,https://doi.org/10.31357/afr.v3i1.8945,https://journals.sjp.ac.lk/index.php/afr/article/download/8945/6275,other-oa,hybrid,library/staging/master/DCM-05814-Artificial-intelligence-Attributes-socio-psychological-factors-Influencing-the-u-1b04d530fabe.pdf,false,false,0,,,,2026-09-07T22:44:23.298968+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05815,AI Is for Alma Implementation: Evolution of Finding Ex Libris Documentation,,https://commons.erau.edu/cgi/viewcontent.cgi?article=3751&context=publication,cc-by-nc-nd,green,library/staging/master/DCM-05815-AI-Is-for-Alma-Implementation-Evolution-of-Finding-Ex-Libris-Documentation-144b30c9c7a3.pdf,false,false,0,,,,2026-09-07T22:44:23.307512+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05816,E-COMMERCE CHATBOT USING ARTIFICIAL INTELLIGENCE,https://doi.org/10.55041/ijsrem35241,https://ijsrem.com/download/e-commerce-chatbot-using-artificial-intelligence/?wpdmdl=35519&refresh=665c61d90b0af1717330393,,bronze,library/staging/master/DCM-05816-E-COMMERCE-CHATBOT-USING-ARTIFICIAL-INTELLIGENCE-1c7d1974a067.pdf,false,false,0,,,,2026-09-07T22:44:23.390030+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05817,INTELLIGENT CHATBOT FOR CYBERSECURITY INCIDENT RESPONSE,https://doi.org/10.17148/ijarcce.2025.14669,https://doi.org/10.17148/ijarcce.2025.14669,,diamond,library/staging/master/DCM-05817-INTELLIGENT-CHATBOT-FOR-CYBERSECURITY-INCIDENT-RESPONSE-e92b19495894.pdf,false,false,0,,,,2026-09-07T22:44:23.406625+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05818,The Role of Chatbots in Customer Service: Examining Language Use and Its Impact on Customer Satisfaction,https://doi.org/10.63278/1262,https://metall-mater-eng.com/index.php/home/article/download/1262/645,cc-by,diamond,library/staging/master/DCM-05818-The-Role-of-Chatbots-in-Customer-Service-Examining-Language-Use-and-Its-Impact-o-91388da1783d.pdf,false,false,0,,,,2026-09-07T22:44:23.414794+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05819,"An AI-powered Chatbot to Help Non-English Majors Practice Pronunciation at a University in Hanoi, Vietnam, from the Perspectives of Students",https://doi.org/10.54855/paic.2692,https://asiacall.info/proceedings/index.php/articles/article/download/199/102,cc-by,hybrid,library/staging/master/DCM-05819-An-AI-powered-Chatbot-to-Help-Non-English-Majors-Practice-Pronunciation-at-a-Uni-7a6fe147ee52.pdf,false,false,0,,,,2026-09-07T22:44:23.546860+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05820,Leveraging Technology for Public Health Intervention: A Case Study of Chatbots in Addressing Domestic Violence,https://doi.org/10.1007/978-3-032-10929-3_5,https://link.springer.com/content/pdf/10.1007/978-3-032-10929-3_5.pdf,cc-by,hybrid,library/staging/master/DCM-05820-Leveraging-Technology-for-Public-Health-Intervention-A-Case-Study-of-Chatbots-in-81acc7450a6e.pdf,false,false,0,,,,2026-09-07T22:44:23.571431+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05821,Use of Artificial Intelligence in Fashion Sales Techniques,https://doi.org/10.53048/johass.1468717,https://dergipark.org.tr/tr/download/article-file/3863835,,green,library/staging/master/DCM-05821-Use-of-Artificial-Intelligence-in-Fashion-Sales-Techniques-8ab51ff76ca4.pdf,false,false,0,,,,2026-09-07T22:44:23.596769+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05822,Intelligent interactive technologies for mental health and well-being,https://doi.org/10.48550/arxiv.2105.05306,https://arxiv.org/pdf/2105.05306,,green,library/staging/master/DCM-05822-Intelligent-interactive-technologies-for-mental-health-and-well-being-8771457e28ac.pdf,false,false,0,,,,2026-09-07T22:44:23.596769+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05823,Implementation of the mawaris fiqh hybrid chatbot based on retrieval-augmented generation and rule-based expert system,https://doi.org/10.59190/stc.v6i3.392,https://www.sintechcomjournal.com/index.php/stc/article/download/392/418,cc-by,diamond,library/staging/master/DCM-05823-Implementation-of-the-mawaris-fiqh-hybrid-chatbot-based-on-retrieval-augmented-g-df05b7586959.pdf,false,false,0,,,,2026-09-07T22:44:23.596769+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05824,AI DRIVEN CHATBOT PROVIDING REALTIME ASSISTANCE IN CULTIVATION,https://doi.org/10.56726/irjmets50548,http://dx.doi.org/10.56726/irjmets50548,other-oa,hybrid,library/staging/master/DCM-05824-AI-DRIVEN-CHATBOT-PROVIDING-REALTIME-ASSISTANCE-IN-CULTIVATION-d9db832c76c0.pdf,false,false,0,,,,2026-09-07T22:44:23.605083+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05825,Talking green: how chatbot interactivity and transparency foster user receptivity to chatbot recommendations in environmental communication,https://doi.org/10.1057/s41599-026-07965-8,https://www.nature.com/articles/s41599-026-07965-8_reference.pdf,cc-by-nc-nd,gold,library/staging/master/DCM-05825-Talking-green-how-chatbot-interactivity-and-transparency-foster-user-receptivity-a9bf8c97c223.pdf,false,false,0,,,,2026-09-07T22:44:23.630037+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05826,AI-Chatbot for HIV: Enhancing Awareness and Reducing Stigma Through Personalized Engagement in Uganda,https://doi.org/10.67610/vd31hj86,https://ijotm.utamu.ac.ug/index.php/ijotm/article/download/89/106,,bronze,library/staging/master/DCM-05826-AI-Chatbot-for-HIV-Enhancing-Awareness-and-Reducing-Stigma-Through-Personalized--aa7ac07976d9.pdf,false,false,0,,,,2026-09-07T22:44:23.703290+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05827,Evaluating Adaptive AI for Contracting Officer Readiness: Design and Pedagogical Proposal for the Warrant Board RAG Chatbot,,https://dspace.mit.edu/bitstream/1721.1/165228/1/Grosvenor_Evaluating%20Adaptive%20AI%20for%20Contracting%20Officer%20Readiness.pdf,cc-by-nc,green,library/staging/master/DCM-05827-Evaluating-Adaptive-AI-for-Contracting-Officer-Readiness-Design-and-Pedagogical--ae2e199caae7.pdf,false,false,0,,,,2026-09-07T22:44:23.736249+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05828,Chatbot On Mental Health Support,https://doi.org/10.55248/gengpi.6.0925.3424,https://doi.org/10.55248/gengpi.6.0925.3424,,bronze,library/staging/master/DCM-05828-Chatbot-On-Mental-Health-Support-31dbe606a6fc.pdf,false,false,0,,,,2026-09-07T22:44:23.752461+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05830,Technical Communication's Role in Understanding GenAI Technologies Across Cultural Boundaries,https://doi.org/10.1145/3711670.3764647,https://dl.acm.org/doi/pdf/10.1145/3711670.3764647,,gold,library/staging/master/DCM-05830-Technical-Communication-s-Role-in-Understanding-GenAI-Technologies-Across-Cultur-66bd9b175627.pdf,false,false,0,,,,2026-09-07T22:44:23.766810+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05831,Transformasi Digital Marketing dalam Peningkatan Loyalitas Pasien di Rumah Sakit: Studi Eksperimen Interaktif Berbasis AI Chatbot,https://doi.org/10.55606/jimek.v5i3.8221,https://researchhub.id/index.php/jimek/article/download/8221/4463,cc-by-sa,hybrid,library/staging/master/DCM-05831-Transformasi-Digital-Marketing-dalam-Peningkatan-Loyalitas-Pasien-di-Rumah-Sakit-13ca7583e15b.pdf,false,false,0,,,,2026-09-07T22:44:23.793538+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05832,Building “EVA”: Human-Centered Development of a Mental Health Chatbot for Adolescents Living with HIV: Tutorial (Preprint),https://doi.org/10.2196/preprints.75351,https://s3.ca-central-1.amazonaws.com/assets.jmir.org/assets/preprints/preprint-75351-submitted.pdf,cc-by,gold,library/staging/master/DCM-05832-Building-EVA-Human-Centered-Development-of-a-Mental-Health-Chatbot-for-Adolescen-47c648ef97eb.pdf,false,false,0,,,,2026-09-07T22:44:23.893751+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05834,Enhancing Mental Health Support through Human-AI Collaboration: Toward Secure and Empathetic AI-enabled Chatbots,https://doi.org/10.55248/gengpi.6.0525.18130,https://doi.org/10.55248/gengpi.6.0525.18130,,bronze,library/staging/master/DCM-05834-Enhancing-Mental-Health-Support-through-Human-AI-Collaboration-Toward-Secure-and-3c97fa418505.pdf,false,false,0,,,,2026-09-07T22:44:23.968219+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05835,INTELLIGENT TUTORING SYSTEMS MEET GENERATIVE-AI CHATBOTS TO CRAFT PERSONALIZED LEARNING PATHS: A PHENOMENOLOGICAL STUDY REVEALS 7 KEY DESIGN ISSUES,https://doi.org/10.33965/celda2025_202509c051,http://www.iadisportal.org/components/com_booklibrary/ebooks/202507C051.pdf,,gold,library/staging/master/DCM-05835-INTELLIGENT-TUTORING-SYSTEMS-MEET-GENERATIVE-AI-CHATBOTS-TO-CRAFT-PERSONALIZED-L-05b49b6d0fa5.pdf,false,false,0,,,,2026-09-07T22:44:23.978503+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05836,Analisis dan Perancangan Aplikasi Chatbot Menggunakan Framework Rasa dan Sistem Informasi Pemeliharaan Aplikasi (Studi Kasus: Chatbot Penerimaan Mahasiswa Baru Politeknik Astra),https://doi.org/10.25126/jtiik.2023106409,https://jtiik.ub.ac.id/index.php/jtiik/article/download/6409/pdf_1,cc-by-sa,gold,library/staging/master/DCM-05836-Analisis-dan-Perancangan-Aplikasi-Chatbot-Menggunakan-Framework-Rasa-dan-Sistem--1af12bb60470.pdf,false,false,0,,,,2026-09-07T22:44:23.986514+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05837,Understanding Long-term Chatbot Users: Interview Insights,,https://aisel.aisnet.org/context/digit2025/article/1004/viewcontent/13_Xie_Camera_ready.pdf,,green,library/staging/master/DCM-05837-Understanding-Long-term-Chatbot-Users-Interview-Insights-34196800ba95.pdf,false,false,0,,,,2026-09-07T22:44:23.992957+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05838,Understanding the Influence of AI Chatbots on Customer Satisfaction: A Case Study of Pakistan's E-Commerce Industry,https://doi.org/10.59075/tamsaal.v4i8.139,https://tamsaal.pk/index.php/tamsaal/article/download/139/121,cc-by,hybrid,library/staging/master/DCM-05838-Understanding-the-Influence-of-AI-Chatbots-on-Customer-Satisfaction-A-Case-Study-a288c33b1958.pdf,false,false,0,,,,2026-09-07T22:44:24.009714+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05839,Design and implementation of an AI-Driven educating bot for personalized science education in middle school students,https://doi.org/10.71781/11106,https://umontreal.scholaris.ca/bitstreams/52425dff-3879-422d-be70-3eb7c657fd6d/download,,gold,library/staging/master/DCM-05839-Design-and-implementation-of-an-AI-Driven-educating-bot-for-personalized-science-8401c3dcd665.pdf,false,false,0,,,,2026-09-07T22:44:24.221721+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05840,Nutria: An AI-Driven Personalized Meal and Exercise Recommender System for Diabetes Management,https://doi.org/10.54389/ihpu4840,https://rda.sliit.lk/bitstreams/e5aa4fc3-387e-4022-9acd-ab443bac8462/download,,gold,library/staging/master/DCM-05840-Nutria-An-AI-Driven-Personalized-Meal-and-Exercise-Recommender-System-for-Diabet-9be23a1aa3b1.pdf,false,false,0,,,,2026-09-07T22:44:24.256107+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05841,An AI-Powered Chatbot to Support University Life,https://doi.org/10.20944/preprints202502.1638.v1,https://www.preprints.org/frontend/manuscript/2a874474654b8b4438dd73a18e6005a1/download_pub,cc-by,green,library/staging/master/DCM-05841-An-AI-Powered-Chatbot-to-Support-University-Life-454a7fa6c4fb.pdf,false,false,0,,,,2026-09-07T22:44:24.316625+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05842,"Understanding Smart Behavioral AI in Infectious Disease Prevention: A Review of Usability, Equity, and Local Adaptation",https://doi.org/10.31579/2690-8794/315,https://auctoresonline.org/uploads/articles/1778923423CMRR-RW-315-Galley_Proof.pdf,cc-by,diamond,library/staging/master/DCM-05842-Understanding-Smart-Behavioral-AI-in-Infectious-Disease-Prevention-A-Review-of-U-9343d4796630.pdf,false,false,0,,,,2026-09-07T22:44:24.319641+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05843,HonkaiChat: Companions from Anime that feel alive!,https://doi.org/10.48550/arxiv.2501.03277,https://arxiv.org/pdf/2501.03277,cc-by,green,library/staging/master/DCM-05843-HonkaiChat-Companions-from-Anime-that-feel-alive-f5ce4f934fa3.pdf,false,false,0,,,,2026-09-07T22:44:24.329701+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05844,Artificial intelligence and mental health: a review article,https://doi.org/10.18203/2320-6012.ijrms20240864,https://www.msjonline.org/index.php/ijrms/article/download/13145/8577,,diamond,library/staging/master/DCM-05844-Artificial-intelligence-and-mental-health-a-review-article-2c7825f92b14.pdf,false,false,0,,,,2026-09-07T22:44:24.352134+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05845,The Development of an Intelligent Academic Consulting Chatbot for Bachelor’s Degree Students Based on Ontology in Higher Education Institutions in Thailand,https://doi.org/10.18178/ijiet.2025.15.12.2475,https://www.ijiet.org/vol15/IJIET-V15N12-2475.pdf,cc-by,diamond,library/staging/master/DCM-05845-The-Development-of-an-Intelligent-Academic-Consulting-Chatbot-for-Bachelor-s-Deg-a73c038155c4.pdf,false,false,0,,,,2026-09-07T22:44:24.435762+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05847,Development and Usability Testing of an Information Needs‐Based Chatbot for Individuals With Pathogenic Variants in BRCA Genes in Korea: A Methodological Study,https://doi.org/10.1002/jgc4.70268,https://pmc.ncbi.nlm.nih.gov/articles/PMC13424905/pdf/JGC4-35-0.pdf,cc-by-nc-nd,green,library/staging/master/DCM-05847-Development-and-Usability-Testing-of-an-Information-Needs-Based-Chatbot-for-Indi-9f775bf936f8.pdf,false,false,0,,,,2026-09-07T22:44:24.475334+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05848,An investigation on question answering for an online feedable Chatbot,,http://repository.essex.ac.uk/23345/1/Abdul-Kader_thesis.pdf,,green,library/staging/master/DCM-05848-An-investigation-on-question-answering-for-an-online-feedable-Chatbot-1a7c4cd0b8d1.pdf,false,false,0,,,,2026-09-07T22:44:24.483483+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05849,IMPLEMENTATION OF THE MAWARIS FIQH HYBRID CHATBOT BASED ON RETRIEVAL-AUGMENTED GENERATION AND RULE-BASED EXPERT SYSTEM,,http://repository.uin-suska.ac.id/94731/2/skripsi_12250115245_1783696436_REVO%20FIKS.pdf,,green,library/staging/master/DCM-05849-IMPLEMENTATION-OF-THE-MAWARIS-FIQH-HYBRID-CHATBOT-BASED-ON-RETRIEVAL-AUGMENTED-G-37c5e44a88be.pdf,false,false,0,,,,2026-09-07T22:44:24.500255+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05850,Analysis of the Effectiveness of AI-Based Chatbot as a Learning Assistant for Students with Visual Learning Style,https://doi.org/10.70177/ijmsa.v2i2.2249,https://research.adra.ac.id/index.php/multidisciplinary/article/download/2249/1566,cc-by-sa,hybrid,library/staging/master/DCM-05850-Analysis-of-the-Effectiveness-of-AI-Based-Chatbot-as-a-Learning-Assistant-for-St-8785b765e78f.pdf,false,false,0,,,,2026-09-07T22:44:24.606718+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05851,Sólo Escúchame: Spanish Emotional Accompaniment Chatbot,https://doi.org/10.48550/arxiv.2408.01852,https://arxiv.org/pdf/2408.01852,cc-by-nc-nd,green,library/staging/master/DCM-05851-S-lo-Esc-chame-Spanish-Emotional-Accompaniment-Chatbot-33117d0cb249.pdf,false,false,0,,,,2026-09-07T22:44:24.721883+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05853,Multimodal Clinical Query Analysis Using Groq-LLaMA Vision Models and Reinforcement-Inspired Evaluation,https://doi.org/10.55248/gengpi.6.0525.1630,https://doi.org/10.55248/gengpi.6.0525.1630,,bronze,library/staging/master/DCM-05853-Multimodal-Clinical-Query-Analysis-Using-Groq-LLaMA-Vision-Models-and-Reinforcem-06e46bec1dc2.pdf,false,false,0,,,,2026-09-07T22:44:24.721883+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05854,Evaluating the Role of Chatbots and Human Agents in the Age of AI,https://doi.org/10.55041/ijsrem54247,https://ijsrem.com/download/evaluating-the-role-of-chatbots-and-human-agents-in-the-age-of-ai/?wpdmdl=61275&refresh=692080d36de5c1763737811,,bronze,library/staging/master/DCM-05854-Evaluating-the-Role-of-Chatbots-and-Human-Agents-in-the-Age-of-AI-66004cce37b4.pdf,false,false,0,,,,2026-09-07T22:44:24.730142+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05855,Data-driven User Model Development of a Conversational AI Chatbot to provide Assistance to Unemployed People during the COVID-19 Pandemic,https://doi.org/10.31219/osf.io/thqf5,https://osf.io/thqf5/download,public-domain,gold,library/staging/master/DCM-05855-Data-driven-User-Model-Development-of-a-Conversational-AI-Chatbot-to-provide-Ass-57fe2fcd6cd4.pdf,false,false,0,,,,2026-09-07T22:44:24.730142+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
DCM-05856,"Cyberbullying Detection in Heterogeneous Data Streams Using Pytesseract OCR and HateBERT: A Cross-Modal Approach for Text, Image, and Emoji Interpretation",https://doi.org/10.22214/ijraset.2025.69254,https://doi.org/10.22214/ijraset.2025.69254,,diamond,library/staging/master/DCM-05856-Cyberbullying-Detection-in-Heterogeneous-Data-Streams-Using-Pytesseract-OCR-and--47745ba53b53.pdf,false,false,0,,,,2026-09-07T22:44:24.738313+00:00,"URLError(PermissionError(13, 'Foi feita uma tentativa de acesso a um soquete de uma maneira que é proibida pelas permissões de acesso', None, 10013, None))"
