corpus_id,title,doi,openalex_id,location_number,is_oa,landing_url,pdf_url,license,version,source_name,source_type
DCM-00711,CUBE: Conversational User-Interface-Based Embodiment,10.1145/3570945.3607331,https://openalex.org/W4390094998,1,true,https://doi.org/10.1145/3570945.3607331,https://dl.acm.org/doi/pdf/10.1145/3570945.3607331,,publishedVersion,,
DCM-00711,CUBE: Conversational User-Interface-Based Embodiment,10.1145/3570945.3607331,https://openalex.org/W4390094998,2,false,https://pure.buas.nl/en/publications/d0bfb3dd-e675-458f-8fe0-ed9275024cc1,,,publishedVersion,Breda University of Applied Sciences Portal,repository
DCM-00711,CUBE: Conversational User-Interface-Based Embodiment,10.1145/3570945.3607331,https://openalex.org/W4390094998,3,true,https://research.tilburguniversity.edu/en/publications/7e997fa5-8737-4152-8f75-c186fefc1a95,,other-oa,submittedVersion,Research portal (Tilburg University),repository
DCM-00711,CUBE: Conversational User-Interface-Based Embodiment,10.1145/3570945.3607331,https://openalex.org/W4390094998,4,false,https://pure.buas.nl/en/publications/fe1a7437-5835-4671-be1b-91c5c9680fe1,,,submittedVersion,Breda University of Applied Sciences Portal,repository
DCM-00711,CUBE: Conversational User-Interface-Based Embodiment,10.1145/3570945.3607331,https://openalex.org/W4390094998,5,false,https://dl-acm-org.buas.idm.oclc.org/doi/10.1145/3570945.3607331,,,submittedVersion,Breda University of Applied Sciences Portal,repository
DCM-00712,Combinatorial Optimization for User Interface Design,10.1093/oso/9780198799603.003.0005,https://openalex.org/W2793496527,1,false,https://doi.org/10.1093/oso/9780198799603.003.0005,,,publishedVersion,Oxford University Press eBooks,ebook platform
DCM-00712,Combinatorial Optimization for User Interface Design,10.1093/oso/9780198799603.003.0005,https://openalex.org/W2793496527,2,false,https://hdl.handle.net/21.11116/0000-0012-0A02-F,,,submittedVersion,MPG.PuRe (Max Planck Society),repository
DCM-00713,User Interface Design,10.1007/978-3-030-17427-9_5,https://openalex.org/W4248552911,1,false,https://doi.org/10.1007/978-3-030-17427-9_5,,,publishedVersion,Human-computer interaction series,book series
DCM-00714,Developing A Conversational Interface for an ACT-based Online Program: Understanding Adolescents’ Expectations of Conversational Style,10.1145/3571884.3597142,https://openalex.org/W4384520843,1,true,https://doi.org/10.1145/3571884.3597142,,cc-by,publishedVersion,,
DCM-00714,Developing A Conversational Interface for an ACT-based Online Program: Understanding Adolescents’ Expectations of Conversational Style,10.1145/3571884.3597142,https://openalex.org/W4384520843,2,true,http://urn.fi/URN:NBN:fi:jyu-202308244763,https://jyx.jyu.fi/bitstreams/c23b1cfa-3358-4544-890a-42576cbbafcf/download,cc-by,submittedVersion,Jyväskylä University Digital Archive (University of Jyväskylä),repository
DCM-00714,Developing A Conversational Interface for an ACT-based Online Program: Understanding Adolescents’ Expectations of Conversational Style,10.1145/3571884.3597142,https://openalex.org/W4384520843,3,true,https://trepo.tuni.fi/handle/10024/206848,,cc-by,submittedVersion,Tampere University Institutional Repository (Tampere University),repository
DCM-00715,A Study on the Conversational User Interface Integration System,10.18208/ksdc.2021.27.2.467,https://openalex.org/W3178123583,1,false,https://doi.org/10.18208/ksdc.2021.27.2.467,,,publishedVersion,한국디자인문화학회지,journal
DCM-00716,A Conversational User Interface for Software Visualization,10.1109/vissoft.2017.21,https://openalex.org/W2755670901,1,false,https://doi.org/10.1109/vissoft.2017.21,,,publishedVersion,,
DCM-00716,A Conversational User Interface for Software Visualization,10.1109/vissoft.2017.21,https://openalex.org/W2755670901,2,false,https://doi.org/10.1109/VISSOFT.2017.21>.,,,acceptedVersion,elib (German Aerospace Center),repository
DCM-00717,The Importance of Speech User Interface Design,10.1201/b10461-6,https://openalex.org/W2480488298,1,false,https://doi.org/10.1201/b10461-6,,,publishedVersion,Human factors and ergonomics,book series
DCM-00718,Memolet: Reifying the Reuse of User-AI Conversational Memories,10.1145/3654777.3676388,https://openalex.org/W4403334065,1,false,https://doi.org/10.1145/3654777.3676388,,,publishedVersion,,
DCM-00719,Transforming Representations in User-Centered Design,10.1201/9780203734544-3,https://openalex.org/W2907091979,1,false,https://doi.org/10.1201/9780203734544-3,,,publishedVersion,,
DCM-00720,Ergonomics of human-system interaction,10.3403/30438670,https://openalex.org/W4394892721,1,false,http://doi.org/10.3403/30438670,,,publishedVersion,,
DCM-00721,User Interfaces,10.1201/9781003063971-4,https://openalex.org/W4200197101,1,false,https://doi.org/10.1201/9781003063971-4,,,publishedVersion,,
DCM-00722,Ergonomics of human-system interaction,10.3403/30438670u,https://openalex.org/W4394892825,1,false,http://doi.org/10.3403/30438670u,,,publishedVersion,,
DCM-00723,Usability Engineering and User Interface Management,10.1007/978-3-642-76283-3_12,https://openalex.org/W196083016,1,false,https://doi.org/10.1007/978-3-642-76283-3_12,,,publishedVersion,,
DCM-00724,Design Notations and User Interface Management Systems,10.1007/978-3-642-70041-5_10,https://openalex.org/W76932175,1,false,https://doi.org/10.1007/978-3-642-70041-5_10,,,publishedVersion,,
DCM-00725,A Conversational User Interface for Stock Analysis,10.1109/bigdata47090.2019.9005635,https://openalex.org/W3007095883,1,false,https://doi.org/10.1109/bigdata47090.2019.9005635,,,publishedVersion,,
DCM-00726,User Experience Design: Beyond User Interface Design and Usability,10.5772/35041,https://openalex.org/W1562521643,1,true,https://doi.org/10.5772/35041,https://www.intechopen.com/citation-pdf-url/35818,cc-by,publishedVersion,InTech eBooks,ebook platform
DCM-00726,User Experience Design: Beyond User Interface Design and Usability,10.5772/35041,https://openalex.org/W1562521643,2,false,https://www.intechopen.com/chapters/35818,,,submittedVersion,RePEc: Research Papers in Economics,repository
DCM-00726,User Experience Design: Beyond User Interface Design and Usability,10.5772/35041,https://openalex.org/W1562521643,3,true,https://openresearchlibrary.org/viewer/e3b395ee-87a1-47aa-8e65-168aa170ad9f,,cc-by,submittedVersion,BiblioBoard Library Catalog (Open Research Library),repository
DCM-00726,User Experience Design: Beyond User Interface Design and Usability,10.5772/35041,https://openalex.org/W1562521643,4,true,http://www.intechopen.com/articles/show/title/user-experience-design-beyond-user-interface-design-and-usability,,cc-by,submittedVersion,Contact-less Assessment of In-vivo Body Signals Using Microwave Doppler Radar (InTech),repository
DCM-00727,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633314.633320,https://openalex.org/W4243769201,1,false,https://doi.org/10.1145/633314.633320,,,publishedVersion,CHI '00 extended abstracts on Human factors in computer systems - CHI '00,conference
DCM-00728,Identification card systems. Man-machine interface,10.3403/02593168,https://openalex.org/W4231061081,1,false,https://doi.org/10.3403/02593168,,,publishedVersion,,
DCM-00729,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633292.633320,https://openalex.org/W2094026256,1,false,https://doi.org/10.1145/633292.633320,,,publishedVersion,,
DCM-00729,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633292.633320,https://openalex.org/W2094026256,2,false,http://tubiblio.ulb.tu-darmstadt.de/view/person/Gerfelder=3ANorbert=3A=3A.html>,,,acceptedVersion,TUbilio (Technical University of Darmstadt),repository
DCM-00729,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633292.633320,https://openalex.org/W2094026256,3,false,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.40.4550,,,submittedVersion,,
DCM-00729,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633292.633320,https://openalex.org/W2094026256,4,false,http://publica.fraunhofer.de/documents/N-15952.html,,,submittedVersion,Publikationsdatenbank der Fraunhofer-Gesellschaft (Fraunhofer-Gesellschaft),repository
DCM-00729,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633292.633320,https://openalex.org/W2094026256,5,false,https://publica.fraunhofer.de/handle/publica/336767,,,submittedVersion,Fraunhofer-Publica (Fraunhofer-Gesellschaft),repository
DCM-00730,Identification card systems. Human-machine interface,10.3403/02593168u,https://openalex.org/W4238200078,1,false,https://doi.org/10.3403/02593168u,,,publishedVersion,,
DCM-00731,Identification card systems. Human-machine interface,10.3403/30164626,https://openalex.org/W4252468447,1,false,https://doi.org/10.3403/30164626,,,publishedVersion,,
DCM-00732,Persona Design Study of Voice User Interface: Focusing on Korean Vocabulary Analysis of Genderlect,10.31678/sdc81.3,https://openalex.org/W3026599136,1,false,http://doi.org/10.31678/sdc81.3,,,publishedVersion,Design Convergence Study,journal
DCM-00733,Interface Design and Usability Evaluation of Voice-Based User Interfaces,10.1201/9780429343513-10,https://openalex.org/W4224265491,1,false,https://doi.org/10.1201/9780429343513-10,,,publishedVersion,,
DCM-00734,Personality,10.1007/978-1-4842-4125-7_3,https://openalex.org/W4232313888,1,false,https://doi.org/10.1007/978-1-4842-4125-7_3,,,publishedVersion,Apress eBooks,ebook platform
DCM-00735,Introduction to VUI,10.1007/978-1-4842-4125-7_1,https://openalex.org/W2904391409,1,false,https://doi.org/10.1007/978-1-4842-4125-7_1,,,publishedVersion,Apress eBooks,ebook platform
DCM-00736,Principles of VUI,10.1007/978-1-4842-4125-7_2,https://openalex.org/W2903601646,1,false,https://doi.org/10.1007/978-1-4842-4125-7_2,,,publishedVersion,Apress eBooks,ebook platform
DCM-00737,Voice-Enabled User Interfaces for Mobile Devices,10.4018/978-1-59904-871-0.ch027,https://openalex.org/W2501251630,1,false,https://doi.org/10.4018/978-1-59904-871-0.ch027,,,publishedVersion,IGI Global eBooks,ebook platform
DCM-00738,USER INTERFACE DESIGN FOR VOICE CONTROL SYSTEMS,10.5220/0002602100210026,https://openalex.org/W74358558,1,true,https://doi.org/10.5220/0002602100210026,,cc-by-nc-nd,publishedVersion,,
DCM-00739,Voice User Interface for the Neurodiversant,10.31234/osf.io/rnykw,https://openalex.org/W3160269392,1,false,https://doi.org/10.31234/osf.io/rnykw,,,acceptedVersion,,
DCM-00739,Voice User Interface for the Neurodiversant,10.31234/osf.io/rnykw,https://openalex.org/W3160269392,2,false,http://doi.org/10.31234/OSF.IO/RNYKW,,,submittedVersion,PsyArXiv (OSF Preprints),repository
DCM-00739,Voice User Interface for the Neurodiversant,10.31234/osf.io/rnykw,https://openalex.org/W3160269392,3,false,https://osf.io/rnykw,,,submittedVersion,PsyArXiv (OSF Preprints),repository
DCM-00740,"Design And Implementation Of Voice, Touch And Gesture Based Natural User Interface (Nui)",10.26634/jpr.4.1.13642,https://openalex.org/W2761405771,1,false,https://doi.org/10.26634/jpr.4.1.13642,,,publishedVersion,i-manager’s Journal on Pattern Recognition,journal
DCM-00742,User Interface/User Experience Design of a Voice of Customer Application using Design Thinking Method,10.1109/itis67966.2025.11309110,https://openalex.org/W7117247814,1,false,https://doi.org/10.1109/itis67966.2025.11309110,,,publishedVersion,,
DCM-00743,The Power of Multi-Modal Interactions,10.1007/978-1-4842-4125-7_4,https://openalex.org/W2903898406,1,false,https://doi.org/10.1007/978-1-4842-4125-7_4,,,publishedVersion,Apress eBooks,ebook platform
DCM-00744,Voice control in a graphical user interface environment; human factors implications.,10.22215/etd/1997-03657,https://openalex.org/W4254430235,1,true,https://doi.org/10.22215/etd/1997-03657,http://repository.library.carleton.ca/downloads/3n203z394,,publishedVersion,,
DCM-00744,Voice control in a graphical user interface environment; human factors implications.,10.22215/etd/1997-03657,https://openalex.org/W4254430235,2,false,http://www.collectionscanada.ca/obj/s4/f2/dsk2/ftp04/mq22072.pdf,http://www.collectionscanada.ca/obj/s4/f2/dsk2/ftp04/mq22072.pdf,,submittedVersion,Library and Archives Canada (Government of Canada),repository
DCM-00745,Optimizing speech naturalness in voice user interface design: A weakly-supervised approach,10.1109/wict.2011.6141225,https://openalex.org/W2127138000,1,false,https://doi.org/10.1109/wict.2011.6141225,,,publishedVersion,,
DCM-00747,Tools to Support Voice User Interface Design,10.1145/3338286.3344424,https://openalex.org/W2978065930,1,false,https://doi.org/10.1145/3338286.3344424,,,publishedVersion,,
DCM-00749,Voice Messaging User Interface,10.1007/978-1-4757-2980-1_12,https://openalex.org/W4231484853,1,false,https://doi.org/10.1007/978-1-4757-2980-1_12,,,publishedVersion,,
DCM-00751,User interface design of voice controlled consumer electronics,10.1016/0165-5817(96)81590-7,https://openalex.org/W2092323978,1,false,https://doi.org/10.1016/0165-5817(96)81590-7,,,publishedVersion,Philips Journal of Research,journal
DCM-00752,Information technology. Document processing and related communication. User interface to telephone-based services. Voice messaging applications,10.3403/00527580u,https://openalex.org/W4236404383,1,false,https://doi.org/10.3403/00527580u,,,publishedVersion,,
DCM-00752,Information technology. Document processing and related communication. User interface to telephone-based services. Voice messaging applications,10.3403/00527580u,https://openalex.org/W4236404383,2,false,https://hdl.handle.net/20.500.12512/215462,,,submittedVersion,Lithuanian University of Health Sciences,repository
DCM-00752,Information technology. Document processing and related communication. User interface to telephone-based services. Voice messaging applications,10.3403/00527580u,https://openalex.org/W4236404383,3,false,https://hdl.handle.net/20.500.12259/297690,,,submittedVersion,Vytautas Magnus University,repository
DCM-00756,Voice messaging enhancing the user interface design based on field performance,10.1145/22339.22365,https://openalex.org/W2050248089,1,false,https://doi.org/10.1145/22339.22365,,,publishedVersion,ACM SIGCHI Bulletin,journal
DCM-00757,A design method using cooperative principle for conversational agent,10.1145/2658861.2658932,https://openalex.org/W2009134400,1,false,https://doi.org/10.1145/2658861.2658932,,,publishedVersion,,
DCM-00758,From Meta-Requirements to Design Principles: Building a Conversational Agent for Domestic Violence Survivor Support,10.2139/ssrn.5400010,https://openalex.org/W4413412899,1,true,https://doi.org/10.2139/ssrn.5400010,,,acceptedVersion,SSRN Electronic Journal,repository
DCM-00763,CRADLE: Conversational RTL Design Space Exploration with LLM-Based Multi-Agent Systems,10.1109/isocc66390.2025.11329873,https://openalex.org/W7124165112,1,false,https://doi.org/10.1109/isocc66390.2025.11329873,,,publishedVersion,,
DCM-00764,Emotion and Personality in a Conversational Agent,10.7551/mitpress/2697.003.0009,https://openalex.org/W2145170325,1,false,https://doi.org/10.7551/mitpress/2697.003.0009,,,publishedVersion,The MIT Press eBooks,ebook platform
DCM-00766,Deep learning neural machine translation conversational agent,10.31979/etd.rwkp-9vpa,https://openalex.org/W4380786246,1,false,http://dx.doi.org/10.31979/etd.rwkp-9vpa,,,publishedVersion,,
