corpus_id,legacy_corpus_id,match_basis,manifest,row,title,doi,url,path,sha256,received,retrieved_at,error
DCM-00386,DCM-00386,doi,data/document-resolution/master/arxiv-download-manifest.csv,13,"Alquist 5.0: Dialogue Trees Meet Generative Models, a Novel Approach for Enhancing SocialBot Conversations",10.3390/fi16090344,https://arxiv.org/pdf/2310.16119v2,library/staging/master-arxiv/DCM-00386-AX0012-Alquist-5-0-Dialogue-Trees-Meet-Generative-Models-a-Novel-Approac.pdf,d3e385cace762e736e7d40d01ab4d255df2938c4b0811aa725afef60ce8fc66a,true,2026-09-06T00:26:54.514816+00:00,
DCM-00566,DCM-00566,doi,data/document-resolution/master/arxiv-download-manifest.csv,14,WITHDRAWN,10.31234/osf.io/esh2g_v1,https://arxiv.org/pdf/math-ph/0504062v2,library/staging/master-arxiv/DCM-00566-AX0013-WITHDRAWN.pdf,,false,2026-09-06T00:26:55.133140+00:00,<HTTPError 404: 'Not Found'>
DCM-00566,DCM-00566,doi,data/document-resolution/master/arxiv-download-manifest.csv,15,WITHDRAWN,10.31234/osf.io/esh2g_v1,https://arxiv.org/pdf/quant-ph/0503178v3,library/staging/master-arxiv/DCM-00566-AX0014-WITHDRAWN.pdf,,false,2026-09-06T00:26:55.292009+00:00,<HTTPError 404: 'Not Found'>
DCM-00566,DCM-00566,doi,data/document-resolution/master/arxiv-download-manifest.csv,16,WITHDRAWN,10.31234/osf.io/esh2g_v1,https://arxiv.org/pdf/cond-mat/0007355v3,library/staging/master-arxiv/DCM-00566-AX0015-WITHDRAWN.pdf,,false,2026-09-06T00:26:55.449093+00:00,<HTTPError 404: 'Not Found'>
DCM-00566,DCM-00566,doi,data/document-resolution/master/arxiv-download-manifest.csv,17,WITHDRAWN,10.31234/osf.io/esh2g_v1,https://arxiv.org/pdf/cond-mat/9904049v2,library/staging/master-arxiv/DCM-00566-AX0016-WITHDRAWN.pdf,,false,2026-09-06T00:26:55.753311+00:00,<HTTPError 404: 'Not Found'>
DCM-00644,DCM-00644,doi,data/document-resolution/master/arxiv-download-manifest.csv,18,"Perla: A Conversational Agent for Depression Screening in Digital Ecosystems. Design, Implementation and Validation",10.31234/osf.io/nfas4_v1,https://arxiv.org/pdf/2008.12875v2,library/staging/master-arxiv/DCM-00644-AX0017-Perla-A-Conversational-Agent-for-Depression-Screening-in-Digital-.pdf,e20bee3981e2e930c09ea5db5c6684d057a73b4a1d8b1a7e716329f87ba76faa,true,2026-09-06T00:26:55.878372+00:00,
DCM-00676,DCM-00676,doi,data/document-resolution/master/arxiv-download-manifest.csv,19,Conversational Collective Intelligence (CCI) using Hyperchat AI in a Real-world Forecasting Task,10.1109/chiuxid68326.2025.11323746,https://arxiv.org/pdf/2511.03732v2,library/staging/master-arxiv/DCM-00676-AX0018-Conversational-Collective-Intelligence-CCI-using-Hyperchat-AI-in-.pdf,d416efe7cca2124e591052672fc2b24461e24a784b63374434314f74c71496fe,true,2026-09-06T00:26:55.902646+00:00,
DCM-00683,DCM-00683,doi,data/document-resolution/master/arxiv-download-manifest.csv,20,UX Research on Conversational Human-AI Interaction: A Literature Review of the ACM Digital Library,10.1145/3491102.3501855,https://arxiv.org/pdf/2202.09895v1,library/staging/master-arxiv/DCM-00683-AX0019-UX-Research-on-Conversational-Human-AI-Interaction-A-Literature-R.pdf,0546e7fda4599ffe65a9143b6a7b90f01f80f6b6ea2a069d1f71135b9554a378,true,2026-09-06T00:26:56.048438+00:00,
DCM-00763,DCM-00763,doi,data/document-resolution/master/arxiv-download-manifest.csv,21,CRADLE: Conversational RTL Design Space Exploration with LLM-Based Multi-Agent Systems,10.1109/isocc66390.2025.11329873,https://arxiv.org/pdf/2508.08709v1,library/staging/master-arxiv/DCM-00763-AX0020-CRADLE-Conversational-RTL-Design-Space-Exploration-with-LLM-Based.pdf,9b61d26788e84034704592f154986ef3bb498a168651f6d42bbff4591fba71fd,true,2026-09-06T00:26:56.496784+00:00,
DCM-00782,DCM-00782,doi,data/document-resolution/master/arxiv-download-manifest.csv,22,Acceleration AI Ethics and the Telus GenAI Conversational Agent,10.2139/ssrn.6123639,https://arxiv.org/pdf/2501.18038v3,library/staging/master-arxiv/DCM-00782-AX0021-Acceleration-AI-Ethics-and-the-Telus-GenAI-Conversational-Agent.pdf,d6c42d0acc4eb84d9d127bb570a4f85653bb2f74bdf0d7ca8b57572efdbdad2b,true,2026-09-06T00:26:56.831330+00:00,
DCM-00820,DCM-00820,doi,data/document-resolution/master/arxiv-download-manifest.csv,23,Exploring Anthropomorphism in Conversational Agents for Environmental Sustainability,10.1145/3715336.3735700,https://arxiv.org/pdf/2505.07142v2,library/staging/master-arxiv/DCM-00820-AX0022-Exploring-Anthropomorphism-in-Conversational-Agents-for-Environme.pdf,ca479beee939531893c805d8b4fdc7e607aea05b1ab8d321d6d6f6a79c86a112,true,2026-09-06T00:26:56.939407+00:00,
DCM-06456,candidate-00001,unique-title-metadata,data/document-resolution/master/brazil-institutional-download-manifest.csv,2,Proposta de um modelo para documentar os requisitos conversacionais de chatbots,,https://repositorio.unb.br/bitstream/10482/52136/1/2024_LarissaPereiraGoncalves_DISSERT.pdf,library/staging/brazil-institutional/candidate-00001-BR0001-Proposta-de-um-modelo-para-documentar-os-requisitos-conversaciona.pdf,,false,2026-09-07T23:21:35.999757+00:00,<HTTPError 503: 'Service Unavailable'>
DCM-06457,candidate-00002,unique-title-metadata,data/document-resolution/master/brazil-institutional-download-manifest.csv,3,O chatbot como forma de teleconsultoria para fisioterapeutas da atenção primária em saúde,,https://repositorio.ufsc.br/bitstream/handle/123456789/219166/PGIS0022-D.pdf,library/staging/brazil-institutional/candidate-00002-BR0002-O-chatbot-como-forma-de-teleconsultoria-para-fisioterapeutas-da-a.pdf,3c039386fb59ab1e9c04344b546cec5dce051abdc762c8b7addd1bf01bddb8b8,false,2026-09-07T23:21:35.999757+00:00,response-is-not-pdf
DCM-06458,candidate-00001,unique-title-metadata,data/document-resolution/master/brazil-institutional2-download-manifest.csv,2,DUBI: um framework para avaliação automática de chatbots,,https://repositorio.unb.br/jspui/bitstream/10482/50958/1/JoseRonaldoAgraDeSouzaFilho_DISSERT.pdf,library/staging/brazil-institutional2/candidate-00001-BR20001-DUBI-um-framework-para-avalia-o-autom-tica-de-chatbots.pdf,,false,2026-09-07T23:22:55.127987+00:00,<HTTPError 503: 'Service Unavailable'>
,candidate-00001,unresolved,data/document-resolution/master/brazil-institutional3-download-manifest.csv,2,Chatbot em contexto: design de experiência do usuário aplicado à recuperação da informação no catálogo de teses e dissertações da CAPES,,https://repositorio.ufmg.br/bitstream/1843/50840/1/ChatbotEmContexto.pdf,library/staging/brazil-institutional3/candidate-00001-BR30001-Chatbot-em-contexto-design-de-experi-ncia-do-usu-rio-aplicado-rec.pdf,c5da5c8ded94dbc0de710626ed117a6badb9b7c79c5cb031c9021f2719edacde,true,2026-09-07T23:24:59.903865+00:00,
DCM-06463,candidate-00002,unique-title-metadata,data/document-resolution/master/brazil-institutional3-download-manifest.csv,3,Interfaces Conversacionais e Requisitos de Acessibilidade,,https://repositorio.usp.br/directbitstream/742bbfe4-0e85-4b0e-a22f-85c7b47ea520/3172619.pdf,library/staging/brazil-institutional3/candidate-00002-BR30002-Interfaces-Conversacionais-e-Requisitos-de-Acessibilidade.pdf,9680df06c9fc802ef0070678bc0d7ff2cc7c2f114814242a042754a13bdd7584,true,2026-09-07T23:24:59.903865+00:00,
DCM-06464,candidate-00003,unique-title-metadata,data/document-resolution/master/brazil-institutional3-download-manifest.csv,4,Protótipo de um chatbot para auxiliar o professor na utilização de um sistema tutor inteligente Mazk,,https://repositorio.ufsc.br/bitstream/handle/123456789/214918/PTIC0068-D.pdf,library/staging/brazil-institutional3/candidate-00003-BR30003-Prot-tipo-de-um-chatbot-para-auxiliar-o-professor-na-utiliza-o-de.pdf,75a7eb31fc812744b19d4952a31940c88f465c74649534c8bb39d6b0461c89ef,false,2026-09-07T23:24:59.903865+00:00,response-is-not-pdf
DCM-06465,candidate-00004,unique-title-metadata,data/document-resolution/master/brazil-institutional3-download-manifest.csv,5,Desenvolvimento de chatbot usando aprendizagem de máquina como auxílio para responder perguntas sobre vacinas para Covid-19,,https://repositorio.ufsc.br/bitstream/handle/123456789/234566/PGIS0047-D.pdf,library/staging/brazil-institutional3/candidate-00004-BR30004-Desenvolvimento-de-chatbot-usando-aprendizagem-de-m-quina-como-au.pdf,124820cc059618780fb138c5ff0943c4bd2e60e42d6234ce4783544b9a0f07c1,false,2026-09-07T23:24:59.903865+00:00,response-is-not-pdf
DCM-06183,candidate-00001,doi,data/document-resolution/master/citation-download-manifest.csv,2,Peningkatan Keterampilan Berpikir Kritis Mahasiswa Biologi Melalui Multimedia STEM Education,10.31932/jpbio.v4i2.536,http://jurnal.stkippersada.ac.id/jurnal/index.php/JBIO/article/download/536/509,library/staging/master-citations/candidate-00001-CIT0001-Peningkatan-Keterampilan-Berpikir-Kritis-Mahasiswa-Biologi-Melalu.pdf,33e59c6bdb4e5d4735bf84e1dce18cee0c4f8ec171c33d5c9e11ac14853ba4d0,true,2026-09-07T23:17:03.102952+00:00,
DCM-06191,candidate-00002,doi,data/document-resolution/master/citation-download-manifest.csv,3,Iraqi EFL University Students' Attitudes Towards the Implementation of a Multimodal Approach on Verbal and Non-verbal Communication;,10.14391/ajhs.28.162,https://www.jstage.jst.go.jp/article/ajhs/28/0/28_162/_pdf,library/staging/master-citations/candidate-00002-CIT0002-Iraqi-EFL-University-Students-Attitudes-Towards-the-Implementatio.pdf,d30b3401506e46abf5a795d368eb7f0dc30d8c3410c492be12e18a8dc9199a5a,true,2026-09-07T23:17:03.102952+00:00,
DCM-06197,candidate-00003,doi,data/document-resolution/master/citation-download-manifest.csv,4,Reflexive Conversation: Approach to the Professional Learning of Pre-service Mathematics Teachers,10.13189/ujer.2020.080516,http://www.hrpub.org/download/20200430/UJER16-19515179.pdf,library/staging/master-citations/candidate-00003-CIT0003-Reflexive-Conversation-Approach-to-the-Professional-Learning-of-P.pdf,,false,2026-09-07T23:17:03.102952+00:00,"URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)'))"
DCM-06200,candidate-00004,doi,data/document-resolution/master/citation-download-manifest.csv,5,Role Play and English Teaching,10.2991/emim-16.2016.324,https://www.atlantis-press.com/article/25853480.pdf,library/staging/master-citations/candidate-00004-CIT0004-Role-Play-and-English-Teaching.pdf,8541fb8af8f76066092b4e04a69fee38d303d0a71851e009b36648e1772e80fa,true,2026-09-07T23:17:03.106036+00:00,
DCM-06203,candidate-00005,doi,data/document-resolution/master/citation-download-manifest.csv,6,‘…This is how things are done’: Dismantling the Master-and-Apprentice design pedagogy fallacy with Social Support and Growth Mindset,10.21606/drslxd.2023.045,https://dl.designresearchsociety.org/cgi/viewcontent.cgi?article=1448&context=learnxdesign,library/staging/master-citations/candidate-00005-CIT0005-This-is-how-things-are-done-Dismantling-the-Master-and-Apprentice.pdf,,false,2026-09-07T23:17:03.106036+00:00,<HTTPError 403: 'Forbidden'>
DCM-06206,candidate-00006,doi,data/document-resolution/master/citation-download-manifest.csv,7,How do users know what to say?,10.1145/242485.242500,https://dl.acm.org/doi/pdf/10.1145/242485.242500,library/staging/master-citations/candidate-00006-CIT0006-How-do-users-know-what-to-say.pdf,,false,2026-09-07T23:17:03.108580+00:00,<HTTPError 403: 'Forbidden'>
DCM-06210,candidate-00007,doi,data/document-resolution/master/citation-download-manifest.csv,8,Note to Self: Stop Calling Interfaces “Natural”,10.7146/aahcc.v1i1.21316,https://tidsskrift.dk/ashcc/article/download/21316/18787,library/staging/master-citations/candidate-00007-CIT0007-Note-to-Self-Stop-Calling-Interfaces-Natural.pdf,51ad8cf7fc10c0cacd715ffcf5b2713c609ac363840e9e87bd42c8b0e831b70d,true,2026-09-07T23:17:03.108957+00:00,
DCM-00134,candidate-00008,doi,data/document-resolution/master/citation-download-manifest.csv,9,What Makes a Good Conversation? Challenges in Designing Truly Conversational Agents,10.48550/arxiv.1901.06525,http://hdl.handle.net/10468/8244,library/staging/master-citations/candidate-00008-CIT0008-What-Makes-a-Good-Conversation-Challenges-in-Designing-Truly-Conv.pdf,97da593f86a44de0a8696415f25b5ee9408ef1d8c6003c958ccb13d16e50cd06,false,2026-09-07T23:17:03.217171+00:00,response-is-not-pdf
DCM-06216,candidate-00009,doi,data/document-resolution/master/citation-download-manifest.csv,10,Perceptions of Digital Assistants From Early Adopters Aged 55+,10.1177/1064804619842501,https://journals.sagepub.com/doi/pdf/10.1177/1064804619842501,library/staging/master-citations/candidate-00009-CIT0009-Perceptions-of-Digital-Assistants-From-Early-Adopters-Aged-55.pdf,,false,2026-09-07T23:17:03.449694+00:00,<HTTPError 403: 'Forbidden'>
DCM-01881,candidate-00010,doi,data/document-resolution/master/citation-download-manifest.csv,11,Exploring How Older Adults Use a Smart Speaker–Based Voice Assistant in Their First Interactions: Qualitative Study,10.2196/20427,https://mhealth.jmir.org/2021/1/e20427/PDF,library/staging/master-citations/candidate-00010-CIT0010-Exploring-How-Older-Adults-Use-a-Smart-Speaker-Based-Voice-Assist.pdf,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,2026-09-07T23:17:03.764082+00:00,response-is-not-pdf
DCM-00784,candidate-00011,doi,data/document-resolution/master/citation-download-manifest.csv,12,Eliciting Spoken Interruptions to Inform Proactive Speech Agent Design,10.1145/3469595.3469618,https://dl.acm.org/doi/pdf/10.1145/3469595.3469618,library/staging/master-citations/candidate-00011-CIT0011-Eliciting-Spoken-Interruptions-to-Inform-Proactive-Speech-Agent-D.pdf,,false,2026-09-07T23:17:03.909504+00:00,<HTTPError 403: 'Forbidden'>
DCM-06224,candidate-00012,doi,data/document-resolution/master/citation-download-manifest.csv,13,Effect of an eHealth intervention on older adults’ quality of life and health-related outcomes: a randomized clinical trial,10.1007/s11606-021-06888-1,https://link.springer.com/content/pdf/10.1007/s11606-021-06888-1.pdf,library/staging/master-citations/candidate-00012-CIT0012-Effect-of-an-eHealth-intervention-on-older-adults-quality-of-life.pdf,85a7519d7a1dccb7a1f8786ad1cf6fcfd020dffadb26a7814f6e7a817f2fb49c,true,2026-09-07T23:17:04.171571+00:00,
DCM-06225,candidate-00013,doi,data/document-resolution/master/citation-download-manifest.csv,14,Impact of Social Presence of Humanoid Robots: Does Competence Matter?,10.1007/978-3-030-90525-5_64,https://hal.science/hal-05541855v1/file/Koelsch-et-al-2021-ICSR2021.pdf,library/staging/master-citations/candidate-00013-CIT0013-Impact-of-Social-Presence-of-Humanoid-Robots-Does-Competence-Matt.pdf,539d78821ae8078dc1685baf5c6bd316723c486a3750574bbb6633e81cd33c17,true,2026-09-07T23:17:04.481752+00:00,
DCM-06231,candidate-00014,doi,data/document-resolution/master/citation-download-manifest.csv,15,The role of politeness in human–machine interactions: a systematic literature review and future perspectives,10.1007/s10462-023-10540-1,https://link.springer.com/content/pdf/10.1007/s10462-023-10540-1.pdf,library/staging/master-citations/candidate-00014-CIT0014-The-role-of-politeness-in-human-machine-interactions-a-systematic.pdf,36ed1bff98931ebc4606f5cb802708bccbe876c042231f68b1d9f287b9db4d53,true,2026-09-07T23:17:04.482481+00:00,
DCM-00411,candidate-00015,doi,data/document-resolution/master/citation-download-manifest.csv,16,Exploring how politeness impacts the user experience of chatbots for mental health support,10.1016/j.ijhcs.2023.103181,https://www.tara.tcd.ie/bitstreams/ee576e93-05c6-4312-8af6-b1322cfee69e/download,library/staging/master-citations/candidate-00015-CIT0015-Exploring-how-politeness-impacts-the-user-experience-of-chatbots-.pdf,,false,2026-09-07T23:17:05.032242+00:00,<HTTPError 403: 'Forbidden'>
DCM-01667,candidate-00016,doi,data/document-resolution/master/citation-download-manifest.csv,17,Screen or No Screen? Lessons Learnt from a Real-World Deployment Study of Using Voice Assistants With and Without Touchscreen for Older Adults,10.1145/3597638.3608378,https://dl.acm.org/doi/pdf/10.1145/3597638.3608378,library/staging/master-citations/candidate-00016-CIT0016-Screen-or-No-Screen-Lessons-Learnt-from-a-Real-World-Deployment-S.pdf,,false,2026-09-07T23:17:05.963693+00:00,<HTTPError 403: 'Forbidden'>
DCM-01753,candidate-00017,doi,data/document-resolution/master/citation-download-manifest.csv,18,Voice Assistants for Mental Health Services: Designing Dialogues with Homebound Older Adults,10.1145/3643834.3661536,https://pmc.ncbi.nlm.nih.gov/articles/PMC11262314/pdf/nihms-1992658.pdf,library/staging/master-citations/candidate-00017-CIT0017-Voice-Assistants-for-Mental-Health-Services-Designing-Dialogues-w.pdf,28e96a2bb3e81863558cfd526ee135b6a6099c92436ed4e08c5de03cd348014e,false,2026-09-07T23:17:06.220873+00:00,response-is-not-pdf
DCM-00082,candidate-00018,doi,data/document-resolution/master/citation-download-manifest.csv,19,Investigating politeness strategies in chatbots through the lens of Conversation Analysis,10.1145/3638067.3638068,https://dl.acm.org/doi/pdf/10.1145/3638067.3638068,library/staging/master-citations/candidate-00018-CIT0018-Investigating-politeness-strategies-in-chatbots-through-the-lens-.pdf,,false,2026-09-07T23:17:06.229838+00:00,<HTTPError 403: 'Forbidden'>
DCM-06244,candidate-00019,doi,data/document-resolution/master/citation-download-manifest.csv,20,NarraGuide: an LLM-based Narrative Mobile Robot for Remote Place Exploration,10.1145/3746059.3747697,https://dl.acm.org/doi/pdf/10.1145/3746059.3747697,library/staging/master-citations/candidate-00019-CIT0019-NarraGuide-an-LLM-based-Narrative-Mobile-Robot-for-Remote-Place-E.pdf,,false,2026-09-07T23:17:06.536041+00:00,<HTTPError 403: 'Forbidden'>
